product_id,name,category_id,category_name,subcategory_id,subcategory_name,base_price_rwf,current_stock,is_active,creation_date
prod_00414,Phone Charger USB-C,cat_008,Home & Kitchen,sub_008_04,Furniture,11715.28,181,True,2024-11-30T12:15:50
prod_00415,Cement Bag 50kg Cimerwa,cat_009,Agriculture & Farming,sub_009_01,Fertilizers,530.83,238,True,2024-10-03T07:53:35
prod_00416,Agaseke Woven Basket,cat_013,Energy & Solar,sub_013_00,Solar Panels,7008.95,412,True,2024-11-24T09:51:45
prod_00417,Amavuta Shea Butter,cat_008,Home & Kitchen,sub_008_00,Cookware,6501.56,281,True,2024-11-19T04:40:20
prod_00418,Ikivuguto Yoghurt,cat_012,Automotive & Transport,sub_012_04,Bicycle Parts,12511.87,426,True,2024-10-03T19:50:54
prod_00419,Umutsima Porridge,cat_004,Clothing & Fashion,sub_004_03,Shoes & Sandals,3530.03,456,True,2024-11-14T17:19:03
prod_00420,Akagera Print T-Shirt,cat_016,Baby & Children,sub_016_02,Baby Clothing,11516.38,161,True,2024-12-05T20:18:54
prod_00421,Vaseline Petroleum Jelly,cat_011,Health & Pharmacy,sub_011_00,Medicines OTC,19407.46,430,True,2024-10-28T05:31:09
prod_00422,Earphones Oraimo,cat_005,Textiles & Crafts,sub_005_04,Jewelry,2778.47,384,True,2024-12-15T22:59:36
prod_00423,Ikivuguto Yoghurt,cat_011,Health & Pharmacy,sub_011_03,Medical Devices,16674.42,110,True,2024-10-30T09:10:33
prod_00424,Sandals Handmade,cat_006,Beauty & Personal Care,sub_006_00,Skin Care,9153.59,409,True,2024-10-03T10:06:08
prod_00425,Door Lock Yale,cat_004,Clothing & Fashion,sub_004_00,Traditional Wear,16531.7,264,True,2024-12-31T01:45:14
prod_00426,Gahunda Work Shirt,cat_012,Automotive & Transport,sub_012_04,Bicycle Parts,2758.8,477,True,2024-10-31T04:38:20
prod_00427,Cavendish Banana Bundle,cat_006,Beauty & Personal Care,sub_006_02,Soap & Hygiene,4410.83,141,True,2024-10-28T19:45:01
prod_00428,Amavuta Shea Butter,cat_000,Food & Beverages,sub_000_04,Snacks & Confectionery,11412.7,105,True,2024-10-10T22:33:06
prod_00429,Impala Club Soda,cat_017,Packaging & Logistics,sub_017_03,Labels,1489.16,241,True,2024-10-03T19:33:28
prod_00430,Pillow Fiber,cat_013,Energy & Solar,sub_013_03,Gas & LPG,3990.17,456,True,2024-11-27T21:03:48
prod_00431,Power Bank 10000mAh,cat_002,Coffee & Tea,sub_002_03,Instant Coffee,11571.89,416,True,2024-10-10T00:30:37
prod_00432,Cavendish Banana Bundle,cat_004,Clothing & Fashion,sub_004_04,Accessories,5532.03,200,True,2024-11-05T06:53:54
prod_00433,Sandals Handmade,cat_011,Health & Pharmacy,sub_011_03,Medical Devices,9494.21,144,True,2024-10-17T13:59:47
prod_00434,Sufuria Cooking Pot 5L,cat_017,Packaging & Logistics,sub_017_00,Boxes & Cartons,15952.4,236,True,2024-11-21T17:23:13
prod_00435,Mutzig Beer,cat_012,Automotive & Transport,sub_012_00,Spare Parts,7143.93,355,True,2024-12-19T00:33:39
prod_00436,Nivea Roll-On,cat_018,Hospitality & Catering,sub_018_03,Disposables,2729.3,237,True,2024-11-27T20:57:23
prod_00437,WiFi Router ZTE,cat_002,Coffee & Tea,sub_002_04,Coffee Accessories,2620.52,305,True,2024-12-19T00:54:46
prod_00438,Umushanana Set,cat_004,Clothing & Fashion,sub_004_04,Accessories,18113.49,414,True,2024-12-01T18:17:48
prod_00439,Steel Rod 12mm,cat_012,Automotive & Transport,sub_012_04,Bicycle Parts,11769.66,105,True,2024-10-19T23:56:10
prod_00440,Exercise Book 96pages,cat_011,Health & Pharmacy,sub_011_00,Medicines OTC,11863.18,261,True,2024-11-29T08:52:36
prod_00441,Leather Shoes Kigali,cat_001,Fresh Produce,sub_001_00,Vegetables,14215.41,183,True,2024-12-19T16:29:37
prod_00442,Savon Ivoirien Soap,cat_012,Automotive & Transport,sub_012_03,Car Accessories,7940.52,108,True,2024-11-22T22:13:07
prod_00443,Irish Potato 5kg,cat_013,Energy & Solar,sub_013_01,Batteries,6125.18,343,True,2024-12-24T17:37:17
prod_00444,Door Lock Yale,cat_015,Sports & Recreation,sub_015_03,Games,19512.01,43,True,2024-10-14T04:22:49
prod_00445,School Bag Primary,cat_016,Baby & Children,sub_016_03,School Items,11264.98,196,True,2024-11-13T16:40:57
prod_00446,Printer Paper A4 Ream,cat_015,Sports & Recreation,sub_015_01,Fitness,14386.53,210,True,2024-10-27T03:23:56
prod_00447,Impala Club Soda,cat_015,Sports & Recreation,sub_015_00,Football Equipment,3270.71,269,True,2024-12-11T00:02:11
prod_00448,Inyange Juice,cat_007,Construction & Hardware,sub_007_03,Plumbing,12797.93,491,True,2024-12-04T10:37:08
prod_00449,Ikivuguto Yoghurt,cat_015,Sports & Recreation,sub_015_03,Games,10496.93,293,True,2024-11-15T13:23:26
prod_00450,Umushanana Set,cat_019,Digital Services,sub_019_02,Printing,14675.95,133,True,2024-11-24T17:31:50
prod_00451,Decoder StarTimes,cat_019,Digital Services,sub_019_00,Airtime & Data,6092.91,64,True,2024-10-09T00:15:45
prod_00452,Mattress Foam Single,cat_000,Food & Beverages,sub_000_00,Dairy Products,12274.52,302,True,2024-12-28T08:45:36
prod_00453,Iron Sheet 3m,cat_001,Fresh Produce,sub_001_02,Herbs & Spices,19689.4,304,True,2024-10-15T02:02:17
prod_00454,Window Glass Panel,cat_012,Automotive & Transport,sub_012_01,Lubricants,13383.01,326,True,2024-12-10T11:42:01
prod_00455,Steel Rod 12mm,cat_012,Automotive & Transport,sub_012_03,Car Accessories,6376.66,485,True,2024-12-12T10:39:24
prod_00456,Steel Rod 12mm,cat_000,Food & Beverages,sub_000_02,Beverages,18580.84,195,True,2024-11-13T13:49:40
prod_00457,Stapler Heavy Duty,cat_019,Digital Services,sub_019_02,Printing,7031.86,410,True,2024-10-26T22:21:34
prod_00458,Inyange Juice,cat_006,Beauty & Personal Care,sub_006_04,Baby Care,7079.43,92,True,2024-12-07T00:27:54
prod_00459,WiFi Router ZTE,cat_013,Energy & Solar,sub_013_00,Solar Panels,10742.65,228,True,2024-12-06T13:19:47
prod_00460,Calculator Casio,cat_019,Digital Services,sub_019_00,Airtime & Data,14307.46,44,True,2024-10-12T15:34:00
prod_00461,Kitenge Fabric 2m,cat_005,Textiles & Crafts,sub_005_00,Kitenge Fabric,14065.25,150,True,2024-10-25T14:18:54
prod_00462,Umutsima Porridge,cat_013,Energy & Solar,sub_013_02,Inverters,5518.06,37,True,2024-12-15T19:14:08
prod_00463,Inkorora Storage Basket,cat_008,Home & Kitchen,sub_008_02,Bedding,3969.62,251,True,2024-10-07T17:42:36
prod_00464,Rukundo Tea Leaves,cat_003,Electronics & Tech,sub_003_01,Solar Products,11042.33,111,True,2024-11-11T20:53:37
prod_00465,Akabanga Chilli Oil,cat_001,Fresh Produce,sub_001_00,Vegetables,1873.04,128,True,2024-12-10T15:18:11
prod_00466,Inzoga ya Primus,cat_001,Fresh Produce,sub_001_03,Mushrooms,5695.51,168,True,2024-12-07T23:14:48
prod_00467,Ubwiza Face Cream,cat_017,Packaging & Logistics,sub_017_01,Bags & Sacks,564.49,418,True,2024-12-06T22:05:42
prod_00468,Door Lock Yale,cat_010,Education & Office,sub_010_02,School Bags,8311.99,490,True,2024-12-01T09:18:06
prod_00469,Rukundo Tea Leaves,cat_009,Agriculture & Farming,sub_009_01,Fertilizers,3944.06,495,True,2024-10-04T19:38:53
prod_00470,Stapler Heavy Duty,cat_011,Health & Pharmacy,sub_011_03,Medical Devices,2154.82,224,True,2024-12-01T10:30:37
prod_00471,Inyange Milk,cat_007,Construction & Hardware,sub_007_03,Plumbing,8080.97,276,True,2024-12-16T23:12:58
prod_00472,Mosquito Net Treated,cat_001,Fresh Produce,sub_001_02,Herbs & Spices,1593.06,369,True,2024-12-16T11:39:25
prod_00473,Inyange Milk,cat_014,Livestock & Poultry,sub_014_04,Beekeeping,3404.6,119,True,2024-11-26T05:58:24
prod_00474,Rwanda Arabica Coffee,cat_015,Sports & Recreation,sub_015_04,Cycling,1393.13,332,True,2024-12-08T02:08:24
prod_00475,Power Bank 10000mAh,cat_014,Livestock & Poultry,sub_014_04,Beekeeping,3828.44,32,True,2024-11-27T09:13:43
prod_00476,WiFi Router ZTE,cat_002,Coffee & Tea,sub_002_01,Green Tea,8811.12,427,True,2024-12-18T18:58:51
prod_00477,Smart TV 32inch,cat_001,Fresh Produce,sub_001_04,Flowers,3882.23,61,True,2024-10-07T03:19:03
prod_00478,Akabanga Chilli Oil,cat_018,Hospitality & Catering,sub_018_00,Restaurant Equipment,3100.73,433,True,2024-12-16T19:17:07
prod_00479,Iron Sheet 3m,cat_005,Textiles & Crafts,sub_005_00,Kitenge Fabric,14281.45,454,True,2024-11-27T15:29:32
prod_00480,Akabanga Chilli Oil,cat_007,Construction & Hardware,sub_007_01,Iron & Steel,12405.49,305,True,2024-10-04T15:39:49
prod_00481,Solar Lantern LifeLight,cat_017,Packaging & Logistics,sub_017_01,Bags & Sacks,4242.11,500,True,2024-11-21T11:27:11
prod_00482,Savon Ivoirien Soap,cat_008,Home & Kitchen,sub_008_00,Cookware,4277.52,76,True,2024-12-17T08:14:33
prod_00483,MTN MoMo Agent Kit,cat_009,Agriculture & Farming,sub_009_01,Fertilizers,8976.1,315,True,2024-11-02T10:57:46
prod_00484,Cavendish Banana Bundle,cat_005,Textiles & Crafts,sub_005_00,Kitenge Fabric,9958.7,36,True,2024-10-12T06:27:04
prod_00485,Steel Rod 12mm,cat_010,Education & Office,sub_010_01,Books,2412.25,211,True,2024-12-11T15:04:37
prod_00486,Ubwiza Face Cream,cat_004,Clothing & Fashion,sub_004_01,Casual Wear,18593.8,91,True,2024-11-14T04:12:20
prod_00487,Sorghum Flour 1kg,cat_008,Home & Kitchen,sub_008_01,Storage,7049.88,354,True,2024-10-04T02:47:08
prod_00488,Mosquito Net Treated,cat_010,Education & Office,sub_010_01,Books,17784.97,80,True,2024-11-28T14:34:25
prod_00489,Stapler Heavy Duty,cat_015,Sports & Recreation,sub_015_01,Fitness,12035.83,236,True,2024-12-21T06:19:32
prod_00490,Rwanda Arabica Coffee,cat_004,Clothing & Fashion,sub_004_04,Accessories,18015.91,22,True,2024-11-10T13:28:44
prod_00491,Impala Club Soda,cat_014,Livestock & Poultry,sub_014_03,Goat Products,5189.97,385,True,2024-11-24T05:22:08
prod_00492,Nivea Roll-On,cat_000,Food & Beverages,sub_000_03,Cooking Oil,13546.19,360,True,2024-10-16T17:01:40
prod_00493,Imishanana Traditional Dress,cat_005,Textiles & Crafts,sub_005_02,Imigongo Art,12722.81,324,True,2024-12-08T08:12:38
prod_00494,Ibirayi Fries,cat_019,Digital Services,sub_019_04,Software,11716.97,403,True,2024-10-21T02:41:10
prod_00495,Biro Pen Box,cat_003,Electronics & Tech,sub_003_03,Accessories,7629.02,20,True,2024-11-30T02:41:07
prod_00496,Solar Lantern LifeLight,cat_006,Beauty & Personal Care,sub_006_01,Hair Care,19634.41,276,True,2024-10-24T04:03:16
prod_00497,Charcoal Stove Jiko,cat_007,Construction & Hardware,sub_007_02,Paint & Coating,7377.88,257,True,2024-10-26T22:59:20
prod_00498,Inzoga ya Primus,cat_016,Baby & Children,sub_016_00,Baby Food,9668.2,347,True,2024-11-21T15:25:38
prod_00499,Cavendish Banana Bundle,cat_006,Beauty & Personal Care,sub_006_03,Perfumes,2202.52,459,True,2024-11-07T22:21:22
